Hospital Name,Address,CITY,STATE,PPN / NON PPN
Prayavi Hospital,"Udgir Road,Opp. Heera Pannalal High School,Bidar",Bidar,KARNATAKA,NON PPN
Sai Preet Bhalke Vydehi Hospital,"8-10-347/1/2, Near Central Bus stand, Devi 
Colony,Bidar,Opp. Bus Depot-No.2",BIDAR,KARNATAKA,NON PPN
"Shree Hospital Trauma Neuro And 
Critical Care","Behind Akkamahadevi College,Near Megure eye care 
Hospital,",BIDAR,KARNATAKA,NON PPN
R.K.Choudhary Hospital,"Shikharkhana Road,,Bijapur,Karnataka",Bijapur,KARNATAKA,NON PPN
"Shri Ganpatlal Agarwal Memorial Ayush 
Multispeciality Hospital And Research","K K Colony, Vivek Nagar,B. Bagewadi Road,Vijaypur",Bijapur,KARNATAKA,NON PPN
"Yashodhara Super Specialty Hospital Pvt 
Ltd","107/2B, Solapur Bypass Junction Vijayapur BijapurBujapur",BIJAPUR,KARNATAKA,NON PPN
Akki Hospital,"Bhairav Nagar Near, Swatantra Yodhar Colony, 
VijayapurVijayapur",BIJAPUR,KARNATAKA,NON PPN
Srushti Hospital,"30, kodichikkanahalli Main Road Near Bwssb Water 
TankBangalore",BINAGA,KARNATAKA,NON PPN
JSS Hospital,BR Road ChamarajanagarChamarajanagar,CHAMRAJNAGAR,KARNATAKA,NON PPN
Annapurna Hospital,"K. M. Road,,P. B. No. 184,Opp. Horticulture 
Department,,ChikmagalurChikmagalur",CHICKMANGALORE,KARNATAKA,NON PPN
Jeevan Hospital,"BB Road, Sbidiaghatta Circle, nil",CHICKMANGALORE,KARNATAKA,NON PPN
Holy Cross Hospital,"Jyothi Nagar, KM Road, Chikkamagaluru,Housing Board",CHIKMAGALAUR,KARNATAKA,NON PPN
KRS Multispeciality Hospital Pvt Ltd,"Basavanahalli Main Road,nil",CHIKMAGALAUR,KARNATAKA,NON PPN
Ashraya Hospital (Naidu Street),"P B No. 77 Naidu Street,,Naidu Street",Chikmaglur,KARNATAKA,NON PPN
P. V. S. Hospital,"J C R Extention,,6th Cross,,Chitradurga",Chitradurga,KARNATAKA,NON PPN
Patanjali Hospital.,"Hosur Cross Dharmashala Road,,Hosur Cross,Chitradurga ,",Chitradurga,KARNATAKA,NON PPN
Deccan Hospital,"OPP. KSRTC DEPOT, ASHWINI EXTENSION, CHINTAMANI, 
CHIKKABALLAPURChintamani",CHITRADURGA,KARNATAKA,NON PPN
City Central Hospital Pvt Ltd,"#17, Akkamahadevi Road,P.J.Ext.,A.V.K. College 
Road,Devangere",Davangere,KARNATAKA,NON PPN
Soukhyada Hospital,"1 Main Road Near Lakshmi Flou Mill,,Nijaligappa Layot,,NIL",DAVANGERE,KARNATAKA,NON PPN
Srushti Speciality Hospital,"605/A, Taralabalu Badwane 2nd Stage Hadadi Road , 
DawangereDawangere",DAVANGERE,KARNATAKA,NON PPN
Sanjeevini Hospital,"SIC & SID, S. Nijalingappa Layout, Near Ring Road,",DAVANGERE,KARNATAKA,NON PPN
Shreeya Hospital (Dharwad),"Irkal Hospital Complex,,Near Jubilee Circle, Opp 
Kalabhavan,P.B. Road,",Dharwad,KARNATAKA,NON PPN
Shri Krishna Children Hospital,"Opp. Saptapur Bhai Dharwar,,Dharwad City",Dharwad,KARNATAKA,NON PPN
"Sri Dharmasthala Manjunatheshwara 
College Of Medical Sciences And Hospital","Manjushree Nagar,,Sattur",Dharwad,KARNATAKA,NON PPN
Spandana Hospital,"41/2, U B Hill Road, U B Hill Road, Dharwad, Karnataka 
580008Dharwad",DHARWAD,KARNATAKA,NON PPN
Sukh Shanti Super Speciality Hospital S4,"Shivaji Circle, Taragathi Road,Dist. Belagavi,",GOKAK,KARNATAKA,NON PPN
Sri Sai Krupa Hospital(Gulbarga),"Near Jajee Kalyan Mantap, Public Garden Road,,Behind N E 
K R T C, Central Office,,Gulbarga",Gulbarga,KARNATAKA,NON PPN
Vaatsalya Life Hospital,"R.T.O. Circle,,,Sedam Road,NIL",GULBARGA,KARNATAKA,NON PPN
Medicare Multispeciality Hospital,"santraswadi, Darga road,Kalaburgi-585101kalaburgi",GULBARGA,KARNATAKA,NON PPN
Patil Hospital,"3-993/2, Behind Big Bazar, Gazipur,",GULBARGA,KARNATAKA,NON PPN
Hemavathi Hospital,"Hemavathi Hospital Road,Northern Extension,,Near Sahyadri 
Theatre,,Northern Extn.",Hassan,KARNATAKA,NON PPN
Janapriya Hospital And Research Centre,"Shankarmutt Road, 2nd Cross,,Opp. Ayyappa Swamy 
Temple, K T Puram,HassanNIL",HASSAN,KARNATAKA,NON PPN
Mangala Hospital,"Sampige Road, KR Puram,",HASSAN,KARNATAKA,NON PPN
"Mani Speciality Hospital And Research 
Institute","252, Shiva Sheel Multiplex,Sampige Road,K.R.Puram,",Hassan,KARNATAKA,NON PPN
Nagesh Hospital,"Mysore Road,Channarayapatna,Channarayapatna",Hassan,KARNATAKA,NON PPN
Sparsh Hospital,"Banglore Manglore Road,Near Bhana Theatre,nil",HASSAN,KARNATAKA,NON PPN
Manjunatha Hospital,"Shankarmutt Road,K.R.Puram, Opp. SRS School",HASSAN,KARNATAKA,NON PPN
Sanjeevini Cooperative Hospital,"5th Cross,Shankar Mutt Road,KR Puram,nil",HASSAN,KARNATAKA,NON PPN
Dipali Hospital,"1st Main, 8th Cross,,Basaweshwar,,Badavane,",Hospet,KARNATAKA,NON PPN
Citi Hospital,"52/A, Near LIC Office Dam Road HospetHosapet",HOSPET,KARNATAKA,NON PPN
Hebsur Hospital,"Multi Speciality Centre,Narayan Deshpande Nagar,Hubli",Hubli,KARNATAKA,NON PPN
Jaypriya Hospital,"2, Ashok Nagar, near sawai Gandharva hall, Bailappanavar 
Nagar",HUBLI,KARNATAKA,NON PPN
"Kalghatgi Hospital A Unit Of 
Banashankari Hospitals Pvt Ltd","Near Central Telegraph Office, Pinto Road,,Chitguppi Park,",HUBLI,KARNATAKA,NON PPN
Lifeline 24X7 Hi-Tech Icu And Hospital,"Shiv Sheel Multiplex,,Opp.New Bus Stand, Dist. 
Dharwad,,Gokul Road",HUBLI,KARNATAKA,NON PPN
"Shakuntala Memorial Hospital And 
Reserach Centre","Golden Town,Vikas Nagar- Unakal Road- 50 Yards Right Of 
Police Circle, Near Dr. M.N.Jos,Hosur",Hubli,KARNATAKA,NON PPN
"Sushruta M. Sp. Hospital & Research 
Centre","Opp. Vidhyanagar Police Station,P.B.Road, Vidhyanagar",HUBLI,KARNATAKA,NON PPN
Ashok Hospital,Behind Amrutan Theatre MTS Vidyanagar HubliHubli,HUBLI,KARNATAKA,NON PPN
Dr Hiregoudar Multispeciality Hospital,"116, Kotilinga Nagar, Rajendra Nagar, Hubballi, Karnataka 
580030Hubli",HUBLI,KARNATAKA,NON PPN
Hubli Superspecialty Hospital,"Hubli CTS No-35, 22B/27, Kalyan Nagar Behind Hotel Hans 
Vidhyanagar HubliHubli",HUBLI,KARNATAKA,NON PPN
Shivakrupa Hospital & ICU Hubli,"Lamington Rd, New Hubli, Hubballi, Karnataka 580020Hubli",HUBLI,KARNATAKA,NON PPN
Tatwadarsha Hospital,"Gokul Rd, Shreya Nagar, Industrial Estate, nil",HUBLI,KARNATAKA,NON PPN
Manvi Multispeciality Hospital,"New Cotton Market Road, Deshpane Nagar, Hubballi, 
Karnataka 580029hubli",HUBLI,KARNATAKA,NON PPN
Sanjeevini Speciality Hospital,"Shirur Park, Vidyanagar,Dist. Dharwad,Near Corporation 
Bank,",HUBLI,KARNATAKA,NON PPN
Ashoka Hospital,"Behind Amruth Theater,Vidyanagar,KIMS Back Side",HUBLI,KARNATAKA,NON PPN
Chirayu Hospital,"No-1020- Court Road, Opp Gescom Office, Kalaburagi, 
Karnataka 585102Kalaburgi",KARWAR,KARNATAKA,NON PPN
Dr Nukapur Hospital,"Sharda Theater Road,,Near K.S.R.T.C Bus Stand,Kolar",Kolar,KARNATAKA,NON PPN
Rathna Hospital,"No. 3957/ 3736, Nr. Court, Malur,Karanji Extension,Malur",Kolar,KARNATAKA,NON PPN
St Mary'S Hospital,"Gudnahali Roda,,Malur,",Kolar,KARNATAKA,NON PPN
Lakshmi Hospital Kolar,"No 463/464,Opp Ganesha Temple,Doom Light Circle",KOLAR,KARNATAKA,NON PPN
Gsr Multispeciality Hospital,"Gavimath Road,,Koppal,,",Koppal,KARNATAKA,NON PPN
Sri Manjunatha Hospital,"430/V,Main Road,Near Old Bus 
Stand,Kundapura,UdupiMasthikatte",KUNDAPUR,KARNATAKA,NON PPN
Vivus Hospital Pvt Ltd,"Daswal Road,Kodayu District,Madikeri",Madikeri,KARNATAKA,NON PPN
Pragathi Hospital,"G.H. Road, Ashok Nagar,Mandya,NIL",MANDYA,KARNATAKA,NON PPN
S.D. Jayaram Hospital,"Ashok Nagar,,,3rd Cross",Mandya,KARNATAKA,NON PPN
Sanjo Hospital (Mandya),"Srinivasapura,,Mandya",Mandya,KARNATAKA,NON PPN
Vikram Hospital(Mandya),"#D5/271/1219/B & D5/272/1220,3rd Cross,Askhoka Nagar,",Mandya,KARNATAKA,NON PPN
G Madegowda Superspeciality Hospital,"1889, Bharathi Edu. Trust Complex,Bharathinagara,Maddur-
Malavalli main Road,",MANDYA,KARNATAKA,NON PPN
Aj Hospital And Research Centre,"Kuntikana, NIL",MANGALORE,KARNATAKA,NON PPN
Athena Hospital,"Falnir Road,,MangaloreNIL",MANGALORE,KARNATAKA,NON PPN
"City Hospital Research And Diagnostic 
Centre","Pound Garden,,Kadri,MangaloreMangalore",MANGALORE,KARNATAKA,NON PPN
Father Muller Medical College Hospital,"Father Muller Road Father Muller Road, ,Kankanady 
Kankanady,Father Muller Road,MangaloreMangalore",MANGALORE,KARNATAKA,NON PPN
KMC Hospital (Attavar),"Aatavar,,AatavarNIL",MANGALORE,KARNATAKA,NON PPN
KMC Hospital Mangalore,"BR Ambedhkar Circle, Opposite to Jyothi Talkies, Balmatta 
Road",MANGALORE,KARNATAKA,NON PPN
Tejasvini Hospital And Ssiot (Mangalore),"Kadri Temple Road,,NIL",MANGALORE,KARNATAKA,NON PPN
Tara Hospital,"GHS Road, Mangaluru, Karnataka 575001Mangaluru",MANGALORE,KARNATAKA,NON PPN
Indira Hospital,"Near Falnir Clinic, Mangaluru, Karnataka 575002Mangalore",MANGALORE,KARNATAKA,NON PPN
Unity Hospital,"Falnir Road, Kankanady, Mangaluru, Karnataka 
575002Mangalore",MANGALORE,KARNATAKA,NON PPN
Sorake Chandra Shekar Hospitals (SCS),"Upper Bendoor, Dakshina Kannada,Beside Bhima Jewellers",MANGALORE,KARNATAKA,NON PPN
JSS Hospital,MG RoadMysore,MYSORE,KARNATAKA,NON PPN
"Annapoorna Orthopaedic And Speciality 
Hospital","No. 953, Kanghraj, Urs Road,,Lakshmipuram,,",Mysore,KARNATAKA,NON PPN
Basappa Memorial Hospital,"#22/8, Vinoba Road,Hunsur Road,Lavalakshmipuram",Mysore,KARNATAKA,NON PPN
Apollo BGS Hospital(Mysore),"19, Adichunchangiri 
Road,,Kuvempunagar,KuvempunagarNIL",MYSORE,KARNATAKA,NON PPN
Bhanavi Hospital,"#P2, Jcst, Anikethana Road, E & F Block, Kuvempunagar",MYSORE,KARNATAKA,NON PPN
"Bharath Hospital And Institute Of 
Oncology","No 438,Hebbal Area,MysoreMysore",MYSORE,KARNATAKA,NON PPN
Columbia Asia Hospitals(Mysore),"Survey No. 85-86,Bir-Mys-Ring Road, Junction, Belvatta 
Village,",MYSORE,KARNATAKA,NON PPN
"Gopala Gowda Shanthaveri Memorial 
Hospital( Nazarbad Medical Services Pvt 
L","T Narasipura Road, Nazarbad,",MYSORE,KARNATAKA,NON PPN
Holy Cross Hospital,"Kamagere,Kollegal Taluk,Chamarajnagar",MYSORE,KARNATAKA,NON PPN
Kamakshi Hospital,"Kuvempunagar, Saraswathipuram,",MYSORE,KARNATAKA,NON PPN
Karuna Hospital(Mysore),"# 671/B, Nrupathunga Road,,'M' Block,K.S.R.T.C Bus Depot 
Kuvempu. Nagar,Kuvempunaga",Mysore,KARNATAKA,NON PPN
"Narayana Hrudayalaya Surgical Hospital 
Pvt Ltd","Cah-1, 3rd Phase,,Devanur,NIL",MYSORE,KARNATAKA,NON PPN
New Priyadarshini Hospital,"No. 13, 4th Cross, 7th Mail Road,Brindavan 
Extension.,K;R;S. Road.,Near T:B.Sanitorium Hospital.",Mysore,KARNATAKA,NON PPN
River View Hospital,"#9, Beside Hebbal Lake,,(Behind V Lead), Next To Asha 
Kirana Hospital,,Hebbal Ring Road",Mysore,KARNATAKA,NON PPN
St Joseph'S Hospital(Mysore),"176,Bangalore-Mysore Highway,Bannimantap",Mysore,KARNATAKA,NON PPN
Vidyaranya Hospital Pvt Ltd,"#2876,4th Cross,,Opp : Gtr Narayana Shashtry 
Road,,Chamundipuram Mysore",Mysore,KARNATAKA,NON PPN
Shakthi Hill View Hospital,"6/A, Lalithamahal Nagara,TN Pura Main Road,MysuruMysuru",MYSORE,KARNATAKA,NON PPN
Chandrakala Hospital,"135, Kalidasa Rd, Jayalakshmipuram, Mysuru, Karnataka 
570012Mysore",MYSORE,KARNATAKA,NON PPN
Sigma Hospital,"P/8D, Saraswathipuram, Thonachikoppal Road, Mysore",MYSORE,KARNATAKA,NON PPN
Sundargiri Hospital,"No-3077, 1st Floor13th cross, R.P. Above Nandu Clinic, 14th 
Cross RP Road, Nanjanagudu, Karnataka 571301Nanjagud",MYSORE,KARNATAKA,NON PPN
Aishwarya Hospital,"30, 1st, main A-1Block Vijaya Nagar MysoreMysore",MYSORE,KARNATAKA,NON PPN
Brindavan Hospital,"64&64/1, 3rd Cross, K.D. road, Jayalakshmipuram,Mysore-
570012Mysore",MYSORE,KARNATAKA,NON PPN
Amrita Kripa Hospital,"Opp. 22nd Cross, Central Avenue Road, Roopnagar,Near 
Dasanakoppal Gate",MYSORE,KARNATAKA,NON PPN
Krishna Hospital,18th Cross RP Road NanjangudBangalore,NANJANGUD,KARNATAKA,NON PPN
Arogya Bharthi Hospital Karnataka,Opp KEB Shivagange Road nelamangala,NELAMANGALA,KARNATAKA,NON PPN
Chetana Hospital,"Near Shree Mahamaya Temple, Dist. Dakshina kannada,MT 
Road,",PUTTUR,KARNATAKA,NON PPN
Abhi Hospital,"3271/B Old B.M.Road,Opp Junoir College,,Gandhinagar",Ramanagra,KARNATAKA,NON PPN
Bgs Global Hospital(Ramanagara),"B. M. Main Road,,,Vivekanandnagar",Ramanagra,KARNATAKA,NON PPN
Nayana Hospital (Shimoga),"Tarikere Road, Bhadravathi,",SHIMOGA,KARNATAKA,NON PPN
Sri Basaveswara Hospital,"I St Main, Tilak Nagar,,Raghavendra Swamy Mutt 
Shimoga,Opp. Raghavendra Swamy Mutt 
Shimoga,ShimogaNIL",SHIMOGA,KARNATAKA,NON PPN
Subbaiah Hospital,"Jail Raod, SR Road",SHIMOGA,KARNATAKA,NON PPN
"Subbaiah Medical College Hospital And 
Research Centre (Shivamogga)","Nh-13 Purlae Village,,Shivamogga",Shimoga,KARNATAKA,NON PPN
Maax Super Speciality Hospital,"RMR Road Park Extension, Durgigudi,",SHIMOGA,KARNATAKA,NON PPN
Ashoka Sanjeevini Hospital,"Opp. To Science Field, Beside Meenakshi Bhavana,BH Road,",SHIMOGA,KARNATAKA,NON PPN
Marikamba Hospital,"Veera Savarkar Road, Devikere Circle, Court Road, Dist. 
Uttarakannada,",SIRSI,KARNATAKA,NON PPN
Melige Hospital,"SSR Mile Road, ThirthahalliThirthahalli",TIRTHAHALLI,KARNATAKA,NON PPN
Bharathi Hospital,"Opp. Neps, (Police Station),Near Bhadramma Choultry,,2nd 
CrossshankarapuramTumkur",TUMKUR,KARNATAKA,NON PPN
Charaka Hospital,"No.5, Opp. N.E.P.S. 2nd Main,,Shankarapuram,,B. H. Road,",Tumkur,KARNATAKA,NON PPN
Doddamane Hospital,"Shankaram, Near Neps Poloce Station,,B H Road,,",Tumkur,KARNATAKA,NON PPN
Dr K Narasimhaiah Hospital,"4th Main, Gandhi Nagar,,TumkurNIL",TUMKUR,KARNATAKA,NON PPN
Dr. Thammaiah Hospital,"# 973,Belagunba Road,,Kuvempunagar",Tumkur,KARNATAKA,NON PPN
Kasturba Hospital Tumkur,"S. S. Puram, 5th Cross Northern Extension,Main Road,,NIL",TUMKUR,KARNATAKA,NON PPN
Shridevi Hospital,"1st Cross, M.G. Rd.,",TUMKUR,KARNATAKA,NON PPN
Vijaya Hospital (Kunigal Road),"Banashnkari Kunigal Road,,,Kunigal RoadNIL",TUMKUR,KARNATAKA,NON PPN
Vinayaka Hospital Tumkur,"1st Main Road,,Opp Tumkur University, Ashoka Nagr,",TUMKUR,KARNATAKA,NON PPN
Sree Siddaganga Hospitals Pvt Ltd,"Dr Sree Sree Shivakumara Swamiji Road 
TumakuruTumakuru",TUMKUR,KARNATAKA,NON PPN
MM Multispecialty Hospital,"KRS Agrahara BM Road Tumkur, KunigalTumkur",TUMKUR,KARNATAKA,NON PPN
B Siddaramanna Hospital,"Bhagwan Mahaveer Road, Gandhi NagarTumkur",TUMKUR,KARNATAKA,NON PPN
Surya Hospital,"1st Main, Vinayaka Nagar, Behind Akkamahadevi Seva 
Samaja, Jaya Chamarajendra Road, Tumakuru, Karnataka 
572101Tumkur",TUMKUR,KARNATAKA,NON PPN
THS Superspeciality Hospital,"NEAR MARUTHI THEATHER, B.H. ROAD, 
GUBBIGATE,TUMKUR",TUMKUR,KARNATAKA,NON PPN
Aruna Hospital Tumkur,Dr Radhakrishnan Road Ss Puram Main RoadTumkur,TUMKUR,KARNATAKA,NON PPN
Sukrutha Hospital,"20, 2nd Block,Manjunath Nagar,Beside Sree Gurukula 
School,",TUMKUR,KARNATAKA,NON PPN
Nandi Hospital,"1st Cross, K.R. Extn,Near Bhadramma Circle,",TUMKUR,KARNATAKA,NON PPN
Madilu Hospital,"4th Cross, Shankarapuram, Opp NEPS Police Station,Near 
Pruthvi Hotel",TUMKUR,KARNATAKA,NON PPN
Sarvodaya Multi Speciality Hospital,"Kamadhenu Buliding, BH Road,Near Govt High School Field,",TUMKUR,KARNATAKA,NON PPN
Adarsha Hospital,"Near KSRTC Bus Stand,",UDUPI,KARNATAKA,NON PPN
City Hospital ( Udupi),"Behind Alankar Theater,",UDUPI,KARNATAKA,NON PPN
"Hitech Medicare Hospitaland Research 
Centre","N.H. 66,Ambalapady,,AmbalapadyNIL",UDUPI,KARNATAKA,NON PPN
Kasturba Hospital (Udipi),"Madhav Nagar,,,Manipal",Udupi,KARNATAKA,NON PPN
Mitra Hospital,"Old Post Office Road, Near Diana Circle,",UDUPI,KARNATAKA,NON PPN
Vinaya Hospital,"Main Road Kundapur, udupi",UDUPI,KARNATAKA,NON PPN
Karothukuzhi Hospital Pvt Ltd,"Karothukuzhi Junction,Market Road Aluva,Aluva",Aluva,KERALA,NON PPN
National Hospital (Calicut),"Indira Gandhi Road, Kozhikode",CALICUT,KERALA,NON PPN
Pvs Hospital,"Railway Station Road,CalicutNIL",CALICUT,KERALA,NON PPN
Meitra Hospital,"Building No. 38/2208-B, Karaparamba, Kunduparamba Mini 
Bypass Road, Edakkad Post, Kozhikode,",CALICUT,KERALA,NON PPN
Koyas Hospital,"Cheruvannur, Feroke,nil",CALICUT,KERALA,NON PPN
PS Mission Hospital,"Kundannoor, Maradu,Dist.Ernakulam",COCHIN,KERALA,NON PPN
"Bharath Rural Hospital And Trining 
Centre","South Kuriyappilly Moothakunnam(Po),N. Paravoor,N. 
ParavoorNIL",ERNAKULAM,KERALA,NON PPN
Lakeshore Hospital And Research Centre,"Nh-47, Bypass ,Maradu,Nettor Po, Way From Kundanoor To 
Aroor,,Near Nippon Toyota ShowroomNIL",ERNAKULAM,KERALA,NON PPN
"Muvattupuzha Co-Operative Super 
Specialty Hospital & Research Centre 
LTD","Near Chalikadavu Bridge One Way Junction Ernakulam 
kerala Ernakulam",ERNAKULAM,KERALA,NON PPN
Cimar Cochin Hospital,"N.H.17,thukkavu bus stop, Chedanallore,Edappally",ERNAKULAM,KERALA,NON PPN
City Hospital,"MG Road, Padma Junction,Kochi,nil",ERNAKULAM,KERALA,NON PPN
Tellicherry Co-Operative Hospital,"Palissery, Thalassery, Kannur, Kerala 670101Kannur",KANNUR,KERALA,NON PPN
Ashoka Hospital,"South Bazar,,Near Kannur Taluka Office,KannurNIL",KANNUR,KERALA,NON PPN
Dhanalakshmi Hospitals Pvt.Ltd,"Kannothumchal Road,Kannur Dist.,Kannur Dist.NIL",KANNUR,KERALA,NON PPN
Indira Gandhi Co-Operative Hospital,"Manjodi, Near Thiruvangad Sreerama Temple,ThalasseryNIL",KANNUR,KERALA,NON PPN
Chaithanya Ent Hospital,"38/685A, Sahodaran Ayyappan Road,,Near Nalayala 
Nanoraha,CochinSA Road",KOCHI,KERALA,NON PPN
Gautham Hospital,"Panay Apilly, Mons. Mathew Kothakathu Rd",KOCHI,KERALA,NON PPN
Krishna Hospital ( Cochin),"M.G.Road,,CochinNIL",KOCHI,KERALA,NON PPN
Rajagiri Hospital Kochi,"Chunangamvely PO, Aluva, Chunangamvely, NIL",KOCHI,KERALA,NON PPN
Specialists Hospital,"Ernakulam , North,Kcm Mather Road,,ErnakulamNIL",KOCHI,KERALA,NON PPN
VG Saraf Memorial Hospital,"Sreekarnath Road,Ravipuram,KochiBehind thanishq 
jewellery",KOCHI,KERALA,NON PPN
Indira Gandhi Co-Operative Hospital,"Gandhi Nagar Road, Opposite Rajiv Gandhi Indoor Stadium, 
Gandhi Nagar, Kadavanthra, Kochi, Kerala 682020Kochi",KOCHI,KERALA,NON PPN
Lisie Hospital,"3053,Lissie Junction, Ernakulam North,nil",KOCHI,KERALA,NON PPN
Jacobs Hospital,"Kazhuthumuttu,Thoppumpady,nil",KOCHI,KERALA,NON PPN
Kinder Multispeciality Hospital,"Pattadipalam, Edappally,Dist. Ernakulam,",KOCHI,KERALA,NON PPN
Dr Nairs Hospital,"445, Residency Road, Middle Word, Asramam",KOLLAM,KERALA,NON PPN
Kims Kollam Multi Specialtiy Hospital,"Sithara Junctionsithara Junction , Dist. Kottyam,NIL",KOLLAM,KERALA,NON PPN
Upasana Hospital,"Curzol Rd.,Chinnakada,KollamNIL",KOLLAM,KERALA,NON PPN
Mitera Hospital,"M.C road, Thellakom, Kottayam, Kerala 686630Kottayam",KOTTAYAM,KERALA,NON PPN
Kims Multispeciality Hospital (Kottayam),"KIMS Bellerose Institute of Medical Sciences Pvt. Ltd 
Thoothutty Junction, Kudamaloor,nil",KOTTAYAM,KERALA,NON PPN
Asten Specialty Orthopaedic Hospital,"Nh-17 Bypass,Pantheerankavu,NIL",KOZHIKODE,KERALA,NON PPN
Baby Memorial Hospital,"Indira Gandhi Road,Kozhikode,NIL",KOZHIKODE,KERALA,NON PPN
Starcare Hospital Kozhikode Pvt Ltd,"Thondayad Bypass,Chevarambalam Po,Near Thondayad 
Junstion,",KOZHIKODE,KERALA,NON PPN
Moulana Hospital,"P. B. No. 31, Ootty Road,Perinthalmanna,MalappuramNIL",MALLAPURAM,KERALA,NON PPN
"Korambayil Hospital And Diagnostic 
Centre Pvt Ltd","Pandikkadu Road, East Road,ManjeriDist. Malappuram,",MANJERI,KERALA,NON PPN
Ahalia Diabets Hospital,"Ahalia Health Heritage And Knowledge Village,,,",Palakkad,KERALA,NON PPN
"Ananthapuri Hospitals And Research 
Institute","31 / 1424, Chacka, N H Bypass,","THIRUVANANTHAP
URAM",KERALA,NON PPN
Medicare Hospital,"Kodungallur,T.K.S. Puram,,T.K.S. Puram,",Thrissur,KERALA,NON PPN
Daya General Hospital Limited,"Shoranur Road,Near Viyyur Bridge,,Near Viyyur Bridge,nil",TRICHUR,KERALA,NON PPN
"Gem Hospital And Research Centre 
(Thrissur)","Paravattani,,East Fort P.O.,NIL",TRICHUR,KERALA,NON PPN
Craft Hospital And Research Centre,"Chandapura,Kodungallur,Thrissur,nil",TRICHUR,KERALA,NON PPN
"Kims Multispeciality Hospital 
(Trivandrum)",P.B NO 1 ANAYARA P.O THIRUVANANTHPURAMNIL,TRIVANDRUM,KERALA,NON PPN
"India Hospital(Unit Of Manhattan 
Hospital Pvt Ltd)","TC 25/1850 Melethampanoor,Near Gandhari Ammankovil 
Road,",TRIVANDRUM,KERALA,NON PPN
KJ Medical Trust Hospital,"Kalpetta North, Kainatty,nil",WAYANAND,KERALA,NON PPN
Asg Hospital Pvt Ltd (Bhopal),"E - 3/157, ARERA COLONY, BHOPALNIL",BHOPAL,MADHYA PRADESH,NON PPN
Bansal Hospital,"C- Sector, Near Manisha Market, Shahpura Lake, 
ShahpuraBhopal",BHOPAL,MADHYA PRADESH,NON PPN
B.S.Sacklecha Hospital,"Plot No.2,Shriram Colony,,Infront Of Vrindavan 
Garden,,Hoshangabad Road,",Bhopal,MADHYA PRADESH,NON PPN
Galaxy Hospital,"25 Banjari Near Jain Mandir Danish Kunj Kolar Road,,755",Bhopal,MADHYA PRADESH,NON PPN
"Ganga Multispeciality Hospital And 
Maternity Home","Plot No. 19, Seth Phool Chand Nagar,,Hoshangabad Road, 
Mandideep,,RaisenNIL",BHOPAL,MADHYA PRADESH,NON PPN
Gayatri Hospital And Trauma Centre,"68, Bijli Colony,,Anand Nagarraisen Road,",Bhopal,MADHYA PRADESH,NON PPN
Noble Multi Speciality Hospital (Bhopal),"Plot No.269/1,Opp. Oslte Misrod Police Station,Near 
M.P.E.B. Sub Station",Bhopal,MADHYA PRADESH,NON PPN
RJN Apollo Spectra Hospitals,"18, Vikas Nagar Near Sai Baba Mandir, GwaliorGwalior",GWALIOR,MADHYA PRADESH,NON PPN
Bimr Hospitals,"Surya Mandir Road,,Residency,,MorarNIL",GWALIOR,MADHYA PRADESH,NON PPN
Mansarovar Care Hospital,"No.7,Crossing kalpana nagar,Morar,Infront of Circut House",GWALIOR,MADHYA PRADESH,NON PPN
Bhandari Hospital And Research Centre,"21-23 G F , B H R C Parisar,,Scheme No. 54, Opp. 
Meghdoot Garden,,IndoreNIL",INDORE,MADHYA PRADESH,PPN
Bombay Hospital Indore,"RING ROAD, SCHEME NO. 94/95",INDORE,MADHYA PRADESH,PPN
Barod Hospital,"AH-28-29, Sr. HIG, MR-10, Sukhaliya Square, Bapat 
Chouraha, Indore, Madhya Pradesh-452010",INDORE,MADHYA PRADESH,NON PPN
Apollo Rajshree Hospital Pvt Ltd,"Scheme No. 74-C, Sector-D, Vijay Nagar, Indore, Madhya 
Pradesh",INDORE,MADHYA PRADESH,PPN
"Anand Hospital And Reserach Centre 
Pvt.Ltd(Indore)","7, Sindhu Nagar,Bhanwar Kuwa Main Road,IndoreNIL",INDORE,MADHYA PRADESH,PPN
"Apple Indore Hospital And Research 
Centre","15/1, Transport Nagar, Opp Allahabad Bank, Bhawarkua 
Square",INDORE,MADHYA PRADESH,PPN
Convenient Hospitals Ltd,"A B Road, Near LIG Square,",INDORE,MADHYA PRADESH,PPN
Curewell Hospital Pvt Ltd,"19-1 C,,New Palasia,,NIL",INDORE,MADHYA PRADESH,PPN
"Eureka Hospital And Research Centre Pvt 
Ltd","Gauri Tower 6/1 Old Palasia,,IndoreNIL",INDORE,MADHYA PRADESH,PPN
Greater Kailash Hospital,"11 / 2, Old Palasia, Old Palasia,NIL",INDORE,MADHYA PRADESH,PPN
Global Sng Hospital,"16/1, South Tukoganj,,Kanchan Bag Main Road,,Nr. 
Samavsharan Mandir,NIL",INDORE,MADHYA PRADESH,NON PPN
Gokuldas Hospital And Research Centre,"11, Dr Sarju Prasad Marg,,Indore",INDORE,MADHYA PRADESH,NON PPN
Life Care Hospital Indore,"2, Scheme No. 78, Part I I, P S P,,Near Pollution Control 
Board,,IndoreNIL",INDORE,MADHYA PRADESH,PPN
